STATE,SHOW,UNIT,TIME
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,592,       PPM,27/06/2023 12:25
    NORM,592,       PPM,27/06/2023 12:25
    NORM,591,       PPM,27/06/2023 12:25
    NORM,590,       PPM,27/06/2023 12:25
    NORM,589,       PPM,27/06/2023 12:25
    NORM,588,       PPM,27/06/2023 12:25
    NORM,587,       PPM,27/06/2023 12:25
    NORM,588,       PPM,27/06/2023 12:25
    NORM,589,       PPM,27/06/2023 12:25
    NORM,590,       PPM,27/06/2023 12:25
    NORM,590,       PPM,27/06/2023 12:25
    NORM,590,       PPM,27/06/2023 12:25
    NORM,589,       PPM,27/06/2023 12:26
    NORM,588,       PPM,27/06/2023 12:26
    NORM,587,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:26
    NORM,585,       PPM,27/06/2023 12:26
    NORM,585,       PPM,27/06/2023 12:26
    NORM,585,       PPM,27/06/2023 12:26
    NORM,585,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:26
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,585,       PPM,27/06/2023 12:27
    NORM,585,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,585,       PPM,27/06/2023 12:27
    NORM,585,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:27
    NORM,586,       PPM,27/06/2023 12:28
    NORM,587,       PPM,27/06/2023 12:28
    NORM,589,       PPM,27/06/2023 12:28
    NORM,590,       PPM,27/06/2023 12:28
    NORM,591,       PPM,27/06/2023 12:28
    NORM,591,       PPM,27/06/2023 12:28
    NORM,592,       PPM,27/06/2023 12:28
    NORM,592,       PPM,27/06/2023 12:28
    NORM,592,       PPM,27/06/2023 12:28
    NORM,593,       PPM,27/06/2023 12:28
    NORM,593,       PPM,27/06/2023 12:28
    NORM,593,       PPM,27/06/2023 12:28
    NORM,593,       PPM,27/06/2023 12:29
    NORM,594,       PPM,27/06/2023 12:29
    NORM,594,       PPM,27/06/2023 12:29
    NORM,595,       PPM,27/06/2023 12:29
    NORM,596,       PPM,27/06/2023 12:29
    NORM,596,       PPM,27/06/2023 12:29
    NORM,596,       PPM,27/06/2023 12:29
    NORM,595,       PPM,27/06/2023 12:29
    NORM,595,       PPM,27/06/2023 12:29
    NORM,594,       PPM,27/06/2023 12:29
    NORM,594,       PPM,27/06/2023 12:29
    NORM,593,       PPM,27/06/2023 12:29
    NORM,593,       PPM,27/06/2023 12:30
    NORM,593,       PPM,27/06/2023 12:30
    NORM,593,       PPM,27/06/2023 12:30
    NORM,593,       PPM,27/06/2023 12:30
    NORM,594,       PPM,27/06/2023 12:30
    NORM,595,       PPM,27/06/2023 12:30
    NORM,595,       PPM,27/06/2023 12:30
    NORM,595,       PPM,27/06/2023 12:30
    NORM,595,       PPM,27/06/2023 12:30
    NORM,595,       PPM,27/06/2023 12:30
    NORM,594,       PPM,27/06/2023 12:30
    NORM,594,       PPM,27/06/2023 12:30
    NORM,593,       PPM,27/06/2023 12:31
    NORM,592,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,590,       PPM,27/06/2023 12:31
    NORM,590,       PPM,27/06/2023 12:31
    NORM,590,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:31
    NORM,591,       PPM,27/06/2023 12:32
