ID,SHOW,STATE,TIME
"713" ,"602" ,"NOMAL" ,"2023/05/04 02:50:43" 
"714" ,"603" ,"NOMAL" ,"2023/05/04 02:51:14" 
"715" ,"605" ,"NOMAL" ,"2023/05/04 02:51:45" 
"716" ,"607" ,"NOMAL" ,"2023/05/04 02:52:16" 
"717" ,"605" ,"NOMAL" ,"2023/05/04 02:52:47" 
"718" ,"604" ,"NOMAL" ,"2023/05/04 02:53:18" 
"719" ,"605" ,"NOMAL" ,"2023/05/04 02:53:49" 
"720" ,"603" ,"NOMAL" ,"2023/05/04 02:54:20" 
"721" ,"603" ,"NOMAL" ,"2023/05/04 02:54:51" 
"722" ,"601" ,"NOMAL" ,"2023/05/04 02:55:22" 
"723" ,"605" ,"NOMAL" ,"2023/05/04 02:55:53" 
"724" ,"605" ,"NOMAL" ,"2023/05/04 02:56:24" 
"725" ,"604" ,"NOMAL" ,"2023/05/04 02:56:55" 
"726" ,"604" ,"NOMAL" ,"2023/05/04 02:57:26" 
"727" ,"604" ,"NOMAL" ,"2023/05/04 02:57:57" 
"728" ,"602" ,"NOMAL" ,"2023/05/04 02:58:28" 
"729" ,"603" ,"NOMAL" ,"2023/05/04 02:58:59" 
"730" ,"602" ,"NOMAL" ,"2023/05/04 02:59:30" 
"731" ,"603" ,"NOMAL" ,"2023/05/04 03:00:01" 
"732" ,"605" ,"NOMAL" ,"2023/05/04 03:00:32" 
"733" ,"604" ,"NOMAL" ,"2023/05/04 03:01:03" 
"734" ,"602" ,"NOMAL" ,"2023/05/04 03:01:34" 
"735" ,"601" ,"NOMAL" ,"2023/05/04 03:02:05" 
"736" ,"601" ,"NOMAL" ,"2023/05/04 03:02:36" 
"737" ,"602" ,"NOMAL" ,"2023/05/04 03:03:07" 
"738" ,"601" ,"NOMAL" ,"2023/05/04 03:03:38" 
"739" ,"605" ,"NOMAL" ,"2023/05/04 03:04:09" 
"740" ,"604" ,"NOMAL" ,"2023/05/04 03:04:40" 
"741" ,"607" ,"NOMAL" ,"2023/05/04 03:05:11" 
"742" ,"603" ,"NOMAL" ,"2023/05/04 03:05:42" 
"743" ,"601" ,"NOMAL" ,"2023/05/04 03:06:13" 
"744" ,"606" ,"NOMAL" ,"2023/05/04 03:06:44" 
"745" ,"604" ,"NOMAL" ,"2023/05/04 03:07:15" 
"746" ,"601" ,"NOMAL" ,"2023/05/04 03:07:46" 
"747" ,"602" ,"NOMAL" ,"2023/05/04 03:08:17" 
"748" ,"603" ,"NOMAL" ,"2023/05/04 03:08:48" 
"749" ,"603" ,"NOMAL" ,"2023/05/04 03:09:19" 
"750" ,"604" ,"NOMAL" ,"2023/05/04 03:09:50" 
"751" ,"605" ,"NOMAL" ,"2023/05/04 03:10:21" 
"752" ,"606" ,"NOMAL" ,"2023/05/04 03:10:52" 
"753" ,"605" ,"NOMAL" ,"2023/05/04 03:11:23" 
"754" ,"602" ,"NOMAL" ,"2023/05/04 03:11:54" 
"755" ,"599" ,"NOMAL" ,"2023/05/04 03:12:25" 
"756" ,"601" ,"NOMAL" ,"2023/05/04 03:12:56" 
"757" ,"601" ,"NOMAL" ,"2023/05/04 03:13:27" 
"758" ,"606" ,"NOMAL" ,"2023/05/04 03:13:58" 
"759" ,"607" ,"NOMAL" ,"2023/05/04 03:14:29" 
"760" ,"607" ,"NOMAL" ,"2023/05/04 03:15:00" 
"761" ,"609" ,"NOMAL" ,"2023/05/04 03:15:31" 
"762" ,"608" ,"NOMAL" ,"2023/05/04 03:16:02" 
"763" ,"606" ,"NOMAL" ,"2023/05/04 03:16:33" 
"764" ,"606" ,"NOMAL" ,"2023/05/04 03:17:04" 
"765" ,"606" ,"NOMAL" ,"2023/05/04 03:17:35" 
"766" ,"608" ,"NOMAL" ,"2023/05/04 03:18:06" 
"767" ,"608" ,"NOMAL" ,"2023/05/04 03:18:37" 
"768" ,"606" ,"NOMAL" ,"2023/05/04 03:19:08" 
"769" ,"604" ,"NOMAL" ,"2023/05/04 03:19:39" 
"770" ,"603" ,"NOMAL" ,"2023/05/04 03:20:10" 
"771" ,"605" ,"NOMAL" ,"2023/05/04 03:20:41" 
"772" ,"606" ,"NOMAL" ,"2023/05/04 03:21:12" 
"773" ,"607" ,"NOMAL" ,"2023/05/04 03:21:43" 
"774" ,"606" ,"NOMAL" ,"2023/05/04 03:22:14" 
"775" ,"604" ,"NOMAL" ,"2023/05/04 03:22:45" 
"776" ,"602" ,"NOMAL" ,"2023/05/04 03:23:16" 
"777" ,"603" ,"NOMAL" ,"2023/05/04 03:23:47" 
"778" ,"602" ,"NOMAL" ,"2023/05/04 03:24:18" 
"779" ,"604" ,"NOMAL" ,"2023/05/04 03:24:49" 
"780" ,"606" ,"NOMAL" ,"2023/05/04 03:25:20" 
"781" ,"603" ,"NOMAL" ,"2023/05/04 03:25:51" 
"782" ,"606" ,"NOMAL" ,"2023/05/04 03:26:22" 
"783" ,"604" ,"NOMAL" ,"2023/05/04 03:26:53" 
"784" ,"605" ,"NOMAL" ,"2023/05/04 03:27:24" 
"785" ,"604" ,"NOMAL" ,"2023/05/04 03:27:55" 
"786" ,"607" ,"NOMAL" ,"2023/05/04 03:28:26" 
"787" ,"603" ,"NOMAL" ,"2023/05/04 03:28:57" 
"788" ,"602" ,"NOMAL" ,"2023/05/04 03:29:28" 
"789" ,"606" ,"NOMAL" ,"2023/05/04 03:29:59" 
"790" ,"606" ,"NOMAL" ,"2023/05/04 03:30:30" 
"791" ,"609" ,"NOMAL" ,"2023/05/04 03:31:01" 
"792" ,"609" ,"NOMAL" ,"2023/05/04 03:31:32" 
"793" ,"604" ,"NOMAL" ,"2023/05/04 03:32:03" 
"794" ,"608" ,"NOMAL" ,"2023/05/04 03:32:34" 
"795" ,"607" ,"NOMAL" ,"2023/05/04 03:33:05" 
"796" ,"606" ,"NOMAL" ,"2023/05/04 03:33:36" 
"797" ,"607" ,"NOMAL" ,"2023/05/04 03:34:07" 
"798" ,"605" ,"NOMAL" ,"2023/05/04 03:34:38" 
"799" ,"605" ,"NOMAL" ,"2023/05/04 03:35:09" 
"800" ,"603" ,"NOMAL" ,"2023/05/04 03:35:40" 
"801" ,"605" ,"NOMAL" ,"2023/05/04 03:36:11" 
