PM2.5,PM10,Date&Time
  11mg/m3,  13mg/m3,2020-02-04 13:57:50
  11mg/m3,  12mg/m3,2020-02-04 13:57:55
  11mg/m3,  13mg/m3,2020-02-04 13:58:00
  12mg/m3,  14mg/m3,2020-02-04 13:58:05
  12mg/m3,  13mg/m3,2020-02-04 13:58:10
  10mg/m3,  11mg/m3,2020-02-04 13:58:15
  12mg/m3,  14mg/m3,2020-02-04 13:58:20
  13mg/m3,  14mg/m3,2020-02-04 13:58:25
  13mg/m3,  14mg/m3,2020-02-04 13:58:30
  14mg/m3,  15mg/m3,2020-02-04 13:58:35
  14mg/m3,  15mg/m3,2020-02-04 13:58:40
  13mg/m3,  14mg/m3,2020-02-04 13:58:45
  11mg/m3,  12mg/m3,2020-02-04 13:58:50
  11mg/m3,  12mg/m3,2020-02-04 13:58:55
  10mg/m3,  12mg/m3,2020-02-04 13:59:00
  10mg/m3,  12mg/m3,2020-02-04 13:59:05
  11mg/m3,  13mg/m3,2020-02-04 13:59:10
  12mg/m3,  13mg/m3,2020-02-04 13:59:15
  12mg/m3,  13mg/m3,2020-02-04 13:59:20
  12mg/m3,  13mg/m3,2020-02-04 13:59:25
  14mg/m3,  15mg/m3,2020-02-04 13:59:30
  13mg/m3,  14mg/m3,2020-02-04 13:59:35
  13mg/m3,  16mg/m3,2020-02-04 13:59:40
  14mg/m3,  17mg/m3,2020-02-04 13:59:45
  14mg/m3,  17mg/m3,2020-02-04 13:59:50
  14mg/m3,  16mg/m3,2020-02-04 13:59:55
  16mg/m3,  17mg/m3,2020-02-04 14:00:00
  15mg/m3,  16mg/m3,2020-02-04 14:00:05
  16mg/m3,  17mg/m3,2020-02-04 14:00:10
  15mg/m3,  16mg/m3,2020-02-04 14:00:15
  15mg/m3,  16mg/m3,2020-02-04 14:00:20
  14mg/m3,  15mg/m3,2020-02-04 14:00:25
  12mg/m3,  14mg/m3,2020-02-04 14:00:30
  10mg/m3,  12mg/m3,2020-02-04 14:00:35
  11mg/m3,  13mg/m3,2020-02-04 14:00:40
  11mg/m3,  15mg/m3,2020-02-04 14:00:45
  13mg/m3,  15mg/m3,2020-02-04 14:00:50
  14mg/m3,  16mg/m3,2020-02-04 14:00:55
  14mg/m3,  19mg/m3,2020-02-04 14:01:00
  15mg/m3,  19mg/m3,2020-02-04 14:01:05
  14mg/m3,  17mg/m3,2020-02-04 14:01:10
  15mg/m3,  19mg/m3,2020-02-04 14:01:15
  14mg/m3,  17mg/m3,2020-02-04 14:01:20
  13mg/m3,  14mg/m3,2020-02-04 14:01:25
  13mg/m3,  14mg/m3,2020-02-04 14:01:30
  14mg/m3,  15mg/m3,2020-02-04 14:01:35
  13mg/m3,  14mg/m3,2020-02-04 14:01:40
  13mg/m3,  14mg/m3,2020-02-04 14:01:45
  14mg/m3,  15mg/m3,2020-02-04 14:01:50
  13mg/m3,  14mg/m3,2020-02-04 14:01:55
  13mg/m3,  14mg/m3,2020-02-04 14:02:00
  13mg/m3,  14mg/m3,2020-02-04 14:02:05
  14mg/m3,  15mg/m3,2020-02-04 14:02:10
  13mg/m3,  14mg/m3,2020-02-04 14:02:15
  14mg/m3,  15mg/m3,2020-02-04 14:02:20
  12mg/m3,  13mg/m3,2020-02-04 14:02:25
  12mg/m3,  14mg/m3,2020-02-04 14:02:30
  11mg/m3,  12mg/m3,2020-02-04 14:02:35
  12mg/m3,  13mg/m3,2020-02-04 14:02:40
  12mg/m3,  13mg/m3,2020-02-04 14:02:45
  13mg/m3,  14mg/m3,2020-02-04 14:02:50
  12mg/m3,  13mg/m3,2020-02-04 14:02:55
  12mg/m3,  13mg/m3,2020-02-04 14:03:00
  11mg/m3,  12mg/m3,2020-02-04 14:03:05
  10mg/m3,  13mg/m3,2020-02-04 14:03:10
  10mg/m3,  14mg/m3,2020-02-04 14:03:15
  11mg/m3,  16mg/m3,2020-02-04 14:03:20
  13mg/m3,  17mg/m3,2020-02-04 14:03:25
  12mg/m3,  15mg/m3,2020-02-04 14:03:30
  12mg/m3,  15mg/m3,2020-02-04 14:03:35
  12mg/m3,  14mg/m3,2020-02-04 14:03:40
  13mg/m3,  14mg/m3,2020-02-04 14:03:45
  12mg/m3,  13mg/m3,2020-02-04 14:03:50
  11mg/m3,  12mg/m3,2020-02-04 14:03:55
  10mg/m3,  12mg/m3,2020-02-04 14:04:00
  11mg/m3,  12mg/m3,2020-02-04 14:04:05
  13mg/m3,  15mg/m3,2020-02-04 14:04:10
  14mg/m3,  17mg/m3,2020-02-04 14:04:15
  15mg/m3,  16mg/m3,2020-02-04 14:04:20
  15mg/m3,  16mg/m3,2020-02-04 14:04:25
  15mg/m3,  16mg/m3,2020-02-04 14:04:30
  15mg/m3,  16mg/m3,2020-02-04 14:04:35
  17mg/m3,  19mg/m3,2020-02-04 14:04:40
  17mg/m3,  18mg/m3,2020-02-04 14:04:45
  16mg/m3,  17mg/m3,2020-02-04 14:04:50
  14mg/m3,  15mg/m3,2020-02-04 14:04:55
  13mg/m3,  15mg/m3,2020-02-04 14:05:00
  12mg/m3,  13mg/m3,2020-02-04 14:05:05
  12mg/m3,  14mg/m3,2020-02-04 14:05:10
  14mg/m3,  16mg/m3,2020-02-04 14:05:15
  14mg/m3,  16mg/m3,2020-02-04 14:05:20
  13mg/m3,  14mg/m3,2020-02-04 14:05:25
  13mg/m3,  14mg/m3,2020-02-04 14:05:30
  11mg/m3,  12mg/m3,2020-02-04 14:05:35
  11mg/m3,  12mg/m3,2020-02-04 14:05:40
  11mg/m3,  12mg/m3,2020-02-04 14:05:45
  11mg/m3,  12mg/m3,2020-02-04 14:05:50
  11mg/m3,  12mg/m3,2020-02-04 14:05:55
  11mg/m3,  12mg/m3,2020-02-04 14:06:00
  12mg/m3,  14mg/m3,2020-02-04 14:06:05
  11mg/m3,  12mg/m3,2020-02-04 14:06:10
  12mg/m3,  13mg/m3,2020-02-04 14:06:15
  11mg/m3,  12mg/m3,2020-02-04 14:06:20
  12mg/m3,  13mg/m3,2020-02-04 14:06:25
  12mg/m3,  13mg/m3,2020-02-04 14:06:30
  12mg/m3,  13mg/m3,2020-02-04 14:06:35
  13mg/m3,  14mg/m3,2020-02-04 14:06:40
  15mg/m3,  16mg/m3,2020-02-04 14:06:45
  14mg/m3,  15mg/m3,2020-02-04 14:06:50
  14mg/m3,  15mg/m3,2020-02-04 14:06:55
  14mg/m3,  17mg/m3,2020-02-04 14:07:00
  14mg/m3,  18mg/m3,2020-02-04 14:07:05
  13mg/m3,  16mg/m3,2020-02-04 14:07:10
  13mg/m3,  16mg/m3,2020-02-04 14:07:15
  13mg/m3,  15mg/m3,2020-02-04 14:07:20
  11mg/m3,  12mg/m3,2020-02-04 14:07:25
  11mg/m3,  13mg/m3,2020-02-04 14:07:30
  10mg/m3,  13mg/m3,2020-02-04 14:07:35
  10mg/m3,  13mg/m3,2020-02-04 14:07:40
  12mg/m3,  16mg/m3,2020-02-04 14:07:45
  15mg/m3,  16mg/m3,2020-02-04 14:07:50
  15mg/m3,  16mg/m3,2020-02-04 14:07:55
  15mg/m3,  16mg/m3,2020-02-04 14:08:00
  14mg/m3,  15mg/m3,2020-02-04 14:08:05
  12mg/m3,  13mg/m3,2020-02-04 14:08:10
  13mg/m3,  14mg/m3,2020-02-04 14:08:15
  12mg/m3,  13mg/m3,2020-02-04 14:08:20
  13mg/m3,  14mg/m3,2020-02-04 14:08:25
  12mg/m3,  13mg/m3,2020-02-04 14:08:30
  10mg/m3,  11mg/m3,2020-02-04 14:08:35
  13mg/m3,  14mg/m3,2020-02-04 14:08:40
  13mg/m3,  15mg/m3,2020-02-04 14:08:45
  14mg/m3,  16mg/m3,2020-02-04 14:08:50
  12mg/m3,  13mg/m3,2020-02-04 14:08:55
  11mg/m3,  13mg/m3,2020-02-04 14:09:00
  12mg/m3,  14mg/m3,2020-02-04 14:09:05
  12mg/m3,  14mg/m3,2020-02-04 14:09:10
  12mg/m3,  14mg/m3,2020-02-04 14:09:15
  11mg/m3,  14mg/m3,2020-02-04 14:09:20
  12mg/m3,  13mg/m3,2020-02-04 14:09:25
  11mg/m3,  12mg/m3,2020-02-04 14:09:30
  11mg/m3,  12mg/m3,2020-02-04 14:09:35
  11mg/m3,  12mg/m3,2020-02-04 14:09:40
   9mg/m3,  10mg/m3,2020-02-04 14:09:45
   8mg/m3,  10mg/m3,2020-02-04 14:09:50
  10mg/m3,  11mg/m3,2020-02-04 14:09:55
   9mg/m3,  11mg/m3,2020-02-04 14:10:00
   9mg/m3,  13mg/m3,2020-02-04 14:10:05
   9mg/m3,  13mg/m3,2020-02-04 14:10:10
   8mg/m3,  12mg/m3,2020-02-04 14:10:15
   7mg/m3,  11mg/m3,2020-02-04 14:10:20
   9mg/m3,  10mg/m3,2020-02-04 14:10:25
   7mg/m3,   8mg/m3,2020-02-04 14:10:30
   9mg/m3,  10mg/m3,2020-02-04 14:10:35
   8mg/m3,   9mg/m3,2020-02-04 14:10:40
   9mg/m3,  10mg/m3,2020-02-04 14:10:45
  10mg/m3,  11mg/m3,2020-02-04 14:10:50
  10mg/m3,  11mg/m3,2020-02-04 14:10:55
  11mg/m3,  12mg/m3,2020-02-04 14:11:00
  11mg/m3,  12mg/m3,2020-02-04 14:11:05
  11mg/m3,  12mg/m3,2020-02-04 14:11:10
  11mg/m3,  12mg/m3,2020-02-04 14:11:15
   9mg/m3,  11mg/m3,2020-02-04 14:11:20
  11mg/m3,  13mg/m3,2020-02-04 14:11:25
  12mg/m3,  15mg/m3,2020-02-04 14:11:30
  12mg/m3,  16mg/m3,2020-02-04 14:11:35
  13mg/m3,  16mg/m3,2020-02-04 14:11:40
  12mg/m3,  14mg/m3,2020-02-04 14:11:45
  12mg/m3,  13mg/m3,2020-02-04 14:11:50
  11mg/m3,  12mg/m3,2020-02-04 14:11:55
  11mg/m3,  12mg/m3,2020-02-04 14:12:00
  10mg/m3,  13mg/m3,2020-02-04 14:12:05
  13mg/m3,  15mg/m3,2020-02-04 14:12:10
  15mg/m3,  16mg/m3,2020-02-04 14:12:15
  15mg/m3,  16mg/m3,2020-02-04 14:12:20
  13mg/m3,  14mg/m3,2020-02-04 14:12:25
  13mg/m3,  16mg/m3,2020-02-04 14:12:30
  10mg/m3,  13mg/m3,2020-02-04 14:12:35
  13mg/m3,  15mg/m3,2020-02-04 14:12:40
  13mg/m3,  14mg/m3,2020-02-04 14:12:45
  13mg/m3,  14mg/m3,2020-02-04 14:12:50
  12mg/m3,  13mg/m3,2020-02-04 14:12:55
  13mg/m3,  14mg/m3,2020-02-04 14:13:00
  13mg/m3,  14mg/m3,2020-02-04 14:13:05
  13mg/m3,  14mg/m3,2020-02-04 14:13:10
  11mg/m3,  14mg/m3,2020-02-04 14:13:15
  12mg/m3,  14mg/m3,2020-02-04 14:13:20
  10mg/m3,  13mg/m3,2020-02-04 14:13:25
  11mg/m3,  13mg/m3,2020-02-04 14:13:30
  10mg/m3,  12mg/m3,2020-02-04 14:13:35
  10mg/m3,  11mg/m3,2020-02-04 14:13:40
  10mg/m3,  11mg/m3,2020-02-04 14:13:45
  12mg/m3,  13mg/m3,2020-02-04 14:13:50
  12mg/m3,  13mg/m3,2020-02-04 14:13:55
  13mg/m3,  14mg/m3,2020-02-04 14:14:00
  13mg/m3,  14mg/m3,2020-02-04 14:14:05
  13mg/m3,  14mg/m3,2020-02-04 14:14:10
  12mg/m3,  13mg/m3,2020-02-04 14:14:15
  11mg/m3,  12mg/m3,2020-02-04 14:14:20
   9mg/m3,  10mg/m3,2020-02-04 14:14:25
  10mg/m3,  11mg/m3,2020-02-04 14:14:30
   9mg/m3,  10mg/m3,2020-02-04 14:14:35
   7mg/m3,   8mg/m3,2020-02-04 14:14:40
   8mg/m3,   9mg/m3,2020-02-04 14:14:45
  10mg/m3,  11mg/m3,2020-02-04 14:14:50
   9mg/m3,  10mg/m3,2020-02-04 14:14:55
   9mg/m3,  10mg/m3,2020-02-04 14:15:00
  10mg/m3,  11mg/m3,2020-02-04 14:15:05
  10mg/m3,  11mg/m3,2020-02-04 14:15:10
  10mg/m3,  11mg/m3,2020-02-04 14:15:15
   9mg/m3,  10mg/m3,2020-02-04 14:15:20
   9mg/m3,  10mg/m3,2020-02-04 14:15:25
   9mg/m3,  10mg/m3,2020-02-04 14:15:30
  11mg/m3,  13mg/m3,2020-02-04 14:15:35
  11mg/m3,  12mg/m3,2020-02-04 14:15:40
  13mg/m3,  14mg/m3,2020-02-04 14:15:45
  12mg/m3,  15mg/m3,2020-02-04 14:15:50
  14mg/m3,  18mg/m3,2020-02-04 14:15:55
  13mg/m3,  15mg/m3,2020-02-04 14:16:00
  12mg/m3,  14mg/m3,2020-02-04 14:16:05
  12mg/m3,  14mg/m3,2020-02-04 14:16:10
  13mg/m3,  14mg/m3,2020-02-04 14:16:15
  12mg/m3,  13mg/m3,2020-02-04 14:16:20
  12mg/m3,  13mg/m3,2020-02-04 14:16:25
  12mg/m3,  13mg/m3,2020-02-04 14:16:30
  13mg/m3,  14mg/m3,2020-02-04 14:16:35
  12mg/m3,  13mg/m3,2020-02-04 14:16:40
  12mg/m3,  14mg/m3,2020-02-04 14:16:45
  13mg/m3,  14mg/m3,2020-02-04 14:16:50
  12mg/m3,  13mg/m3,2020-02-04 14:16:55
  13mg/m3,  14mg/m3,2020-02-04 14:17:00
  12mg/m3,  14mg/m3,2020-02-04 14:17:05
  14mg/m3,  15mg/m3,2020-02-04 14:17:10
  14mg/m3,  15mg/m3,2020-02-04 14:17:15
  14mg/m3,  15mg/m3,2020-02-04 14:17:20
  13mg/m3,  14mg/m3,2020-02-04 14:17:25
  12mg/m3,  14mg/m3,2020-02-04 14:17:30
  12mg/m3,  13mg/m3,2020-02-04 14:17:35
  10mg/m3,  12mg/m3,2020-02-04 14:17:40
  10mg/m3,  11mg/m3,2020-02-04 14:17:45
  12mg/m3,  13mg/m3,2020-02-04 14:17:50
  11mg/m3,  12mg/m3,2020-02-04 14:17:55
  12mg/m3,  13mg/m3,2020-02-04 14:18:00
  11mg/m3,  13mg/m3,2020-02-04 14:18:05
  12mg/m3,  14mg/m3,2020-02-04 14:18:10
  12mg/m3,  14mg/m3,2020-02-04 14:18:15
  13mg/m3,  15mg/m3,2020-02-04 14:18:20
  13mg/m3,  14mg/m3,2020-02-04 14:18:25
  13mg/m3,  14mg/m3,2020-02-04 14:18:30
  12mg/m3,  13mg/m3,2020-02-04 14:18:35
  10mg/m3,  12mg/m3,2020-02-04 14:18:40
  12mg/m3,  13mg/m3,2020-02-04 14:18:45
  12mg/m3,  14mg/m3,2020-02-04 14:18:50
  10mg/m3,  12mg/m3,2020-02-04 14:18:55
  13mg/m3,  14mg/m3,2020-02-04 14:19:00
  11mg/m3,  12mg/m3,2020-02-04 14:19:05
  11mg/m3,  12mg/m3,2020-02-04 14:19:10
  12mg/m3,  13mg/m3,2020-02-04 14:19:15
  12mg/m3,  16mg/m3,2020-02-04 14:19:20
   9mg/m3,  12mg/m3,2020-02-04 14:19:25
  10mg/m3,  13mg/m3,2020-02-04 14:19:30
  11mg/m3,  13mg/m3,2020-02-04 14:19:35
   9mg/m3,  11mg/m3,2020-02-04 14:19:40
  10mg/m3,  11mg/m3,2020-02-04 14:19:45
  12mg/m3,  13mg/m3,2020-02-04 14:19:50
  11mg/m3,  12mg/m3,2020-02-04 14:19:55
  10mg/m3,  11mg/m3,2020-02-04 14:20:00
   9mg/m3,  10mg/m3,2020-02-04 14:20:05
  10mg/m3,  11mg/m3,2020-02-04 14:20:10
   9mg/m3,  10mg/m3,2020-02-04 14:20:15
  10mg/m3,  11mg/m3,2020-02-04 14:20:20
  12mg/m3,  13mg/m3,2020-02-04 14:20:25
  12mg/m3,  14mg/m3,2020-02-04 14:20:30
  12mg/m3,  14mg/m3,2020-02-04 14:20:35
  13mg/m3,  15mg/m3,2020-02-04 14:20:40
  13mg/m3,  14mg/m3,2020-02-04 14:20:45
  13mg/m3,  15mg/m3,2020-02-04 14:20:50
  12mg/m3,  15mg/m3,2020-02-04 14:20:55
  13mg/m3,  15mg/m3,2020-02-04 14:21:00
  11mg/m3,  14mg/m3,2020-02-04 14:21:05
  11mg/m3,  12mg/m3,2020-02-04 14:21:10
  10mg/m3,  11mg/m3,2020-02-04 14:21:15
  11mg/m3,  12mg/m3,2020-02-04 14:21:20
   8mg/m3,   9mg/m3,2020-02-04 14:21:25
  11mg/m3,  12mg/m3,2020-02-04 14:21:30
  10mg/m3,  11mg/m3,2020-02-04 14:21:35
  12mg/m3,  13mg/m3,2020-02-04 14:21:40
  11mg/m3,  12mg/m3,2020-02-04 14:21:45
  12mg/m3,  13mg/m3,2020-02-04 14:21:50
  11mg/m3,  12mg/m3,2020-02-04 14:21:55
  12mg/m3,  13mg/m3,2020-02-04 14:22:00
  11mg/m3,  12mg/m3,2020-02-04 14:22:05
  11mg/m3,  12mg/m3,2020-02-04 14:22:10
  10mg/m3,  13mg/m3,2020-02-04 14:22:15
  11mg/m3,  15mg/m3,2020-02-04 14:22:20
  10mg/m3,  14mg/m3,2020-02-04 14:22:25
  10mg/m3,  14mg/m3,2020-02-04 14:22:30
  11mg/m3,  15mg/m3,2020-02-04 14:22:35
  10mg/m3,  14mg/m3,2020-02-04 14:22:40
  12mg/m3,  14mg/m3,2020-02-04 14:22:45
  14mg/m3,  15mg/m3,2020-02-04 14:22:50
  13mg/m3,  14mg/m3,2020-02-04 14:22:55
  12mg/m3,  13mg/m3,2020-02-04 14:23:00
  11mg/m3,  12mg/m3,2020-02-04 14:23:05
   9mg/m3,  10mg/m3,2020-02-04 14:23:10
  11mg/m3,  12mg/m3,2020-02-04 14:23:15
  10mg/m3,  11mg/m3,2020-02-04 14:23:20
  12mg/m3,  13mg/m3,2020-02-04 14:23:25
  11mg/m3,  12mg/m3,2020-02-04 14:23:30
  11mg/m3,  12mg/m3,2020-02-04 14:23:35
  11mg/m3,  12mg/m3,2020-02-04 14:23:40
  10mg/m3,  11mg/m3,2020-02-04 14:23:45
   9mg/m3,  10mg/m3,2020-02-04 14:23:50
   9mg/m3,  10mg/m3,2020-02-04 14:23:55
   8mg/m3,   9mg/m3,2020-02-04 14:24:00
   9mg/m3,  10mg/m3,2020-02-04 14:24:05
  10mg/m3,  11mg/m3,2020-02-04 14:24:10
  11mg/m3,  12mg/m3,2020-02-04 14:24:15
  12mg/m3,  14mg/m3,2020-02-04 14:24:20
  15mg/m3,  16mg/m3,2020-02-04 14:24:25
  15mg/m3,  16mg/m3,2020-02-04 14:24:30
  16mg/m3,  18mg/m3,2020-02-04 14:24:35
  18mg/m3,  21mg/m3,2020-02-04 14:24:40
  16mg/m3,  20mg/m3,2020-02-04 14:24:45
