PM2.5,PM10,Date&Time
  11mg/m3,  12mg/m3,2020-02-06 11:58:16
  10mg/m3,  11mg/m3,2020-02-06 11:58:21
  10mg/m3,  11mg/m3,2020-02-06 11:58:26
  12mg/m3,  13mg/m3,2020-02-06 11:58:31
  14mg/m3,  15mg/m3,2020-02-06 11:58:36
  14mg/m3,  15mg/m3,2020-02-06 11:58:41
  12mg/m3,  14mg/m3,2020-02-06 11:58:46
  11mg/m3,  12mg/m3,2020-02-06 11:58:51
  10mg/m3,  11mg/m3,2020-02-06 11:58:56
   9mg/m3,  10mg/m3,2020-02-06 11:59:01
   7mg/m3,   9mg/m3,2020-02-06 11:59:06
   9mg/m3,  10mg/m3,2020-02-06 11:59:11
   8mg/m3,   9mg/m3,2020-02-06 11:59:16
   9mg/m3,  11mg/m3,2020-02-06 11:59:21
  10mg/m3,  11mg/m3,2020-02-06 11:59:26
  11mg/m3,  13mg/m3,2020-02-06 11:59:31
  11mg/m3,  13mg/m3,2020-02-06 11:59:36
  11mg/m3,  12mg/m3,2020-02-06 11:59:41
  12mg/m3,  14mg/m3,2020-02-06 11:59:46
  12mg/m3,  13mg/m3,2020-02-06 11:59:51
  10mg/m3,  11mg/m3,2020-02-06 11:59:56
  10mg/m3,  13mg/m3,2020-02-06 12:00:01
  11mg/m3,  13mg/m3,2020-02-06 12:00:06
  10mg/m3,  13mg/m3,2020-02-06 12:00:11
  11mg/m3,  12mg/m3,2020-02-06 12:00:16
  11mg/m3,  13mg/m3,2020-02-06 12:00:21
  12mg/m3,  13mg/m3,2020-02-06 12:00:26
  11mg/m3,  12mg/m3,2020-02-06 12:00:31
   9mg/m3,  10mg/m3,2020-02-06 12:00:36
   9mg/m3,  10mg/m3,2020-02-06 12:00:41
  10mg/m3,  11mg/m3,2020-02-06 12:00:46
  10mg/m3,  11mg/m3,2020-02-06 12:00:51
  11mg/m3,  12mg/m3,2020-02-06 12:00:56
  12mg/m3,  13mg/m3,2020-02-06 12:01:01
  12mg/m3,  13mg/m3,2020-02-06 12:01:06
  13mg/m3,  14mg/m3,2020-02-06 12:01:11
  12mg/m3,  13mg/m3,2020-02-06 12:01:16
  11mg/m3,  12mg/m3,2020-02-06 12:01:21
  10mg/m3,  12mg/m3,2020-02-06 12:01:26
   9mg/m3,  12mg/m3,2020-02-06 12:01:31
  10mg/m3,  13mg/m3,2020-02-06 12:01:36
  10mg/m3,  13mg/m3,2020-02-06 12:01:41
  12mg/m3,  13mg/m3,2020-02-06 12:01:46
  11mg/m3,  12mg/m3,2020-02-06 12:01:51
  12mg/m3,  14mg/m3,2020-02-06 12:01:56
  11mg/m3,  13mg/m3,2020-02-06 12:02:01
  12mg/m3,  14mg/m3,2020-02-06 12:02:06
  11mg/m3,  14mg/m3,2020-02-06 12:02:11
  12mg/m3,  15mg/m3,2020-02-06 12:02:16
  12mg/m3,  13mg/m3,2020-02-06 12:02:21
  12mg/m3,  14mg/m3,2020-02-06 12:02:26
  12mg/m3,  13mg/m3,2020-02-06 12:02:31
  12mg/m3,  13mg/m3,2020-02-06 12:02:36
  12mg/m3,  13mg/m3,2020-02-06 12:02:41
  11mg/m3,  12mg/m3,2020-02-06 12:02:46
  11mg/m3,  12mg/m3,2020-02-06 12:02:51
  11mg/m3,  12mg/m3,2020-02-06 12:02:56
  11mg/m3,  12mg/m3,2020-02-06 12:03:01
  11mg/m3,  12mg/m3,2020-02-06 12:03:06
  11mg/m3,  12mg/m3,2020-02-06 12:03:11
  11mg/m3,  12mg/m3,2020-02-06 12:03:16
  10mg/m3,  11mg/m3,2020-02-06 12:03:21
  11mg/m3,  12mg/m3,2020-02-06 12:03:26
  12mg/m3,  15mg/m3,2020-02-06 12:03:31
  13mg/m3,  16mg/m3,2020-02-06 12:03:36
  13mg/m3,  17mg/m3,2020-02-06 12:03:41
  13mg/m3,  18mg/m3,2020-02-06 12:03:46
  12mg/m3,  15mg/m3,2020-02-06 12:03:51
  12mg/m3,  14mg/m3,2020-02-06 12:03:56
  12mg/m3,  15mg/m3,2020-02-06 12:04:01
  12mg/m3,  14mg/m3,2020-02-06 12:04:06
  11mg/m3,  15mg/m3,2020-02-06 12:04:12
  14mg/m3,  16mg/m3,2020-02-06 12:04:17
  14mg/m3,  15mg/m3,2020-02-06 12:04:22
  14mg/m3,  15mg/m3,2020-02-06 12:04:27
  13mg/m3,  14mg/m3,2020-02-06 12:04:32
  13mg/m3,  15mg/m3,2020-02-06 12:04:37
  14mg/m3,  16mg/m3,2020-02-06 12:04:42
  13mg/m3,  14mg/m3,2020-02-06 12:04:47
  16mg/m3,  17mg/m3,2020-02-06 12:04:52
  14mg/m3,  15mg/m3,2020-02-06 12:04:57
  13mg/m3,  14mg/m3,2020-02-06 12:05:02
  11mg/m3,  13mg/m3,2020-02-06 12:05:07
  10mg/m3,  12mg/m3,2020-02-06 12:05:12
   8mg/m3,  10mg/m3,2020-02-06 12:05:17
   8mg/m3,   9mg/m3,2020-02-06 12:05:22
   9mg/m3,  10mg/m3,2020-02-06 12:05:27
   9mg/m3,  10mg/m3,2020-02-06 12:05:32
   8mg/m3,   9mg/m3,2020-02-06 12:05:37
   9mg/m3,  10mg/m3,2020-02-06 12:05:42
   9mg/m3,  10mg/m3,2020-02-06 12:05:47
   8mg/m3,  10mg/m3,2020-02-06 12:05:52
   9mg/m3,  10mg/m3,2020-02-06 12:05:57
   8mg/m3,  11mg/m3,2020-02-06 12:06:02
   8mg/m3,  11mg/m3,2020-02-06 12:06:07
   8mg/m3,  10mg/m3,2020-02-06 12:06:12
   9mg/m3,  11mg/m3,2020-02-06 12:06:17
   9mg/m3,  11mg/m3,2020-02-06 12:06:22
   9mg/m3,  12mg/m3,2020-02-06 12:06:27
  11mg/m3,  14mg/m3,2020-02-06 12:06:32
  10mg/m3,  14mg/m3,2020-02-06 12:06:37
  10mg/m3,  14mg/m3,2020-02-06 12:06:42
   9mg/m3,  13mg/m3,2020-02-06 12:06:47
  10mg/m3,  13mg/m3,2020-02-06 12:06:52
   9mg/m3,  12mg/m3,2020-02-06 12:06:57
   9mg/m3,  12mg/m3,2020-02-06 12:07:02
  10mg/m3,  13mg/m3,2020-02-06 12:07:07
  11mg/m3,  14mg/m3,2020-02-06 12:07:12
  10mg/m3,  12mg/m3,2020-02-06 12:07:17
  10mg/m3,  12mg/m3,2020-02-06 12:07:22
  10mg/m3,  11mg/m3,2020-02-06 12:07:27
  11mg/m3,  12mg/m3,2020-02-06 12:07:32
  10mg/m3,  11mg/m3,2020-02-06 12:07:37
   9mg/m3,  12mg/m3,2020-02-06 12:07:42
   9mg/m3,  12mg/m3,2020-02-06 12:07:47
  10mg/m3,  12mg/m3,2020-02-06 12:07:52
   8mg/m3,  10mg/m3,2020-02-06 12:07:57
   8mg/m3,  10mg/m3,2020-02-06 12:08:02
   8mg/m3,  10mg/m3,2020-02-06 12:08:07
  11mg/m3,  12mg/m3,2020-02-06 12:08:12
  14mg/m3,  17mg/m3,2020-02-06 12:08:17
  13mg/m3,  15mg/m3,2020-02-06 12:08:22
  12mg/m3,  14mg/m3,2020-02-06 12:08:27
  11mg/m3,  14mg/m3,2020-02-06 12:08:32
   9mg/m3,  11mg/m3,2020-02-06 12:08:37
   8mg/m3,   9mg/m3,2020-02-06 12:08:42
   8mg/m3,   9mg/m3,2020-02-06 12:08:47
  10mg/m3,  11mg/m3,2020-02-06 12:08:52
  11mg/m3,  13mg/m3,2020-02-06 12:08:57
  10mg/m3,  11mg/m3,2020-02-06 12:09:02
  10mg/m3,  11mg/m3,2020-02-06 12:09:07
  10mg/m3,  13mg/m3,2020-02-06 12:09:12
  10mg/m3,  12mg/m3,2020-02-06 12:09:17
   8mg/m3,   9mg/m3,2020-02-06 12:09:22
   8mg/m3,  10mg/m3,2020-02-06 12:09:27
  10mg/m3,  11mg/m3,2020-02-06 12:09:32
  10mg/m3,  11mg/m3,2020-02-06 12:09:37
  11mg/m3,  12mg/m3,2020-02-06 12:09:42
  11mg/m3,  12mg/m3,2020-02-06 12:09:47
  10mg/m3,  12mg/m3,2020-02-06 12:09:52
  10mg/m3,  11mg/m3,2020-02-06 12:09:57
   9mg/m3,  10mg/m3,2020-02-06 12:10:02
  10mg/m3,  11mg/m3,2020-02-06 12:10:07
   9mg/m3,  10mg/m3,2020-02-06 12:10:12
   9mg/m3,  10mg/m3,2020-02-06 12:10:17
  10mg/m3,  11mg/m3,2020-02-06 12:10:22
  11mg/m3,  12mg/m3,2020-02-06 12:10:27
   9mg/m3,  10mg/m3,2020-02-06 12:10:32
  10mg/m3,  11mg/m3,2020-02-06 12:10:37
  11mg/m3,  12mg/m3,2020-02-06 12:10:42
  12mg/m3,  13mg/m3,2020-02-06 12:10:47
  11mg/m3,  12mg/m3,2020-02-06 12:10:52
  11mg/m3,  12mg/m3,2020-02-06 12:10:57
  12mg/m3,  13mg/m3,2020-02-06 12:11:02
  11mg/m3,  12mg/m3,2020-02-06 12:11:07
  11mg/m3,  12mg/m3,2020-02-06 12:11:12
  11mg/m3,  12mg/m3,2020-02-06 12:11:17
  11mg/m3,  12mg/m3,2020-02-06 12:11:22
  12mg/m3,  13mg/m3,2020-02-06 12:11:27
  12mg/m3,  13mg/m3,2020-02-06 12:11:32
  12mg/m3,  13mg/m3,2020-02-06 12:11:37
  11mg/m3,  13mg/m3,2020-02-06 12:11:42
  10mg/m3,  13mg/m3,2020-02-06 12:11:47
  10mg/m3,  12mg/m3,2020-02-06 12:11:52
   9mg/m3,  10mg/m3,2020-02-06 12:11:57
   8mg/m3,   9mg/m3,2020-02-06 12:12:02
   9mg/m3,  10mg/m3,2020-02-06 12:12:07
  10mg/m3,  11mg/m3,2020-02-06 12:12:12
  10mg/m3,  11mg/m3,2020-02-06 12:12:17
  11mg/m3,  12mg/m3,2020-02-06 12:12:22
  11mg/m3,  12mg/m3,2020-02-06 12:12:27
   9mg/m3,  12mg/m3,2020-02-06 12:12:32
  10mg/m3,  13mg/m3,2020-02-06 12:12:37
  10mg/m3,  12mg/m3,2020-02-06 12:12:42
   9mg/m3,  10mg/m3,2020-02-06 12:12:47
   9mg/m3,  11mg/m3,2020-02-06 12:12:52
   9mg/m3,  10mg/m3,2020-02-06 12:12:57
   9mg/m3,  10mg/m3,2020-02-06 12:13:02
  10mg/m3,  13mg/m3,2020-02-06 12:13:07
  11mg/m3,  13mg/m3,2020-02-06 12:13:12
  10mg/m3,  14mg/m3,2020-02-06 12:13:17
   9mg/m3,  14mg/m3,2020-02-06 12:13:22
   9mg/m3,  14mg/m3,2020-02-06 12:13:27
  10mg/m3,  13mg/m3,2020-02-06 12:13:32
   8mg/m3,  11mg/m3,2020-02-06 12:13:37
   9mg/m3,  13mg/m3,2020-02-06 12:13:42
   9mg/m3,  10mg/m3,2020-02-06 12:13:47
  10mg/m3,  11mg/m3,2020-02-06 12:13:52
   8mg/m3,   9mg/m3,2020-02-06 12:13:57
   8mg/m3,   9mg/m3,2020-02-06 12:14:02
   9mg/m3,  10mg/m3,2020-02-06 12:14:07
   8mg/m3,   9mg/m3,2020-02-06 12:14:12
   7mg/m3,   8mg/m3,2020-02-06 12:14:17
   8mg/m3,   9mg/m3,2020-02-06 12:14:22
   9mg/m3,  10mg/m3,2020-02-06 12:14:27
  10mg/m3,  11mg/m3,2020-02-06 12:14:32
  10mg/m3,  11mg/m3,2020-02-06 12:14:37
  12mg/m3,  13mg/m3,2020-02-06 12:14:42
  12mg/m3,  13mg/m3,2020-02-06 12:14:47
  10mg/m3,  11mg/m3,2020-02-06 12:14:52
  10mg/m3,  11mg/m3,2020-02-06 12:14:57
  10mg/m3,  11mg/m3,2020-02-06 12:15:02
   8mg/m3,   9mg/m3,2020-02-06 12:15:07
   9mg/m3,  11mg/m3,2020-02-06 12:15:12
   9mg/m3,  12mg/m3,2020-02-06 12:15:17
   9mg/m3,  12mg/m3,2020-02-06 12:15:22
   9mg/m3,  12mg/m3,2020-02-06 12:15:27
   9mg/m3,  12mg/m3,2020-02-06 12:15:32
   7mg/m3,   9mg/m3,2020-02-06 12:15:37
   9mg/m3,  10mg/m3,2020-02-06 12:15:42
   9mg/m3,  10mg/m3,2020-02-06 12:15:47
  11mg/m3,  12mg/m3,2020-02-06 12:15:52
  11mg/m3,  12mg/m3,2020-02-06 12:15:57
  11mg/m3,  12mg/m3,2020-02-06 12:16:02
  11mg/m3,  12mg/m3,2020-02-06 12:16:07
  10mg/m3,  12mg/m3,2020-02-06 12:16:12
  11mg/m3,  12mg/m3,2020-02-06 12:16:17
   9mg/m3,  10mg/m3,2020-02-06 12:16:22
  10mg/m3,  11mg/m3,2020-02-06 12:16:27
   9mg/m3,  10mg/m3,2020-02-06 12:16:32
   8mg/m3,   9mg/m3,2020-02-06 12:16:37
   7mg/m3,   8mg/m3,2020-02-06 12:16:42
   9mg/m3,  10mg/m3,2020-02-06 12:16:47
   7mg/m3,   8mg/m3,2020-02-06 12:16:52
   9mg/m3,  10mg/m3,2020-02-06 12:16:57
  10mg/m3,  11mg/m3,2020-02-06 12:17:02
  11mg/m3,  12mg/m3,2020-02-06 12:17:07
  11mg/m3,  12mg/m3,2020-02-06 12:17:12
  10mg/m3,  11mg/m3,2020-02-06 12:17:17
  11mg/m3,  12mg/m3,2020-02-06 12:17:22
  10mg/m3,  11mg/m3,2020-02-06 12:17:27
  10mg/m3,  13mg/m3,2020-02-06 12:17:32
  11mg/m3,  13mg/m3,2020-02-06 12:17:37
  12mg/m3,  14mg/m3,2020-02-06 12:17:42
  10mg/m3,  11mg/m3,2020-02-06 12:17:47
  10mg/m3,  12mg/m3,2020-02-06 12:17:52
  12mg/m3,  13mg/m3,2020-02-06 12:17:57
  13mg/m3,  14mg/m3,2020-02-06 12:18:02
  11mg/m3,  12mg/m3,2020-02-06 12:18:07
  11mg/m3,  12mg/m3,2020-02-06 12:18:12
   9mg/m3,  10mg/m3,2020-02-06 12:18:17
   8mg/m3,   9mg/m3,2020-02-06 12:18:22
   6mg/m3,   7mg/m3,2020-02-06 12:18:27
   7mg/m3,   8mg/m3,2020-02-06 12:18:32
   7mg/m3,   8mg/m3,2020-02-06 12:18:37
  10mg/m3,  11mg/m3,2020-02-06 12:18:42
  10mg/m3,  11mg/m3,2020-02-06 12:18:47
  11mg/m3,  12mg/m3,2020-02-06 12:18:52
  10mg/m3,  11mg/m3,2020-02-06 12:18:57
  11mg/m3,  12mg/m3,2020-02-06 12:19:02
   8mg/m3,   9mg/m3,2020-02-06 12:19:07
  10mg/m3,  11mg/m3,2020-02-06 12:19:12
   9mg/m3,  10mg/m3,2020-02-06 12:19:17
   8mg/m3,  10mg/m3,2020-02-06 12:19:22
   8mg/m3,   9mg/m3,2020-02-06 12:19:27
   8mg/m3,   9mg/m3,2020-02-06 12:19:32
   9mg/m3,  11mg/m3,2020-02-06 12:19:37
   9mg/m3,  12mg/m3,2020-02-06 12:19:42
   9mg/m3,  13mg/m3,2020-02-06 12:19:47
   9mg/m3,  13mg/m3,2020-02-06 12:19:52
   6mg/m3,  10mg/m3,2020-02-06 12:19:57
   7mg/m3,  10mg/m3,2020-02-06 12:20:02
   8mg/m3,  13mg/m3,2020-02-06 12:20:07
   8mg/m3,  12mg/m3,2020-02-06 12:20:12
   8mg/m3,  12mg/m3,2020-02-06 12:20:17
   8mg/m3,  12mg/m3,2020-02-06 12:20:22
   7mg/m3,  11mg/m3,2020-02-06 12:20:27
   7mg/m3,   8mg/m3,2020-02-06 12:20:32
   7mg/m3,   8mg/m3,2020-02-06 12:20:37
   7mg/m3,   8mg/m3,2020-02-06 12:20:42
   7mg/m3,   8mg/m3,2020-02-06 12:20:47
   7mg/m3,   8mg/m3,2020-02-06 12:20:52
   8mg/m3,   9mg/m3,2020-02-06 12:20:57
   9mg/m3,  10mg/m3,2020-02-06 12:21:02
  10mg/m3,  11mg/m3,2020-02-06 12:21:07
  10mg/m3,  11mg/m3,2020-02-06 12:21:12
  11mg/m3,  12mg/m3,2020-02-06 12:21:17
  11mg/m3,  12mg/m3,2020-02-06 12:21:22
   9mg/m3,  10mg/m3,2020-02-06 12:21:27
  10mg/m3,  11mg/m3,2020-02-06 12:21:32
   9mg/m3,  11mg/m3,2020-02-06 12:21:37
   9mg/m3,  10mg/m3,2020-02-06 12:21:42
   7mg/m3,   8mg/m3,2020-02-06 12:21:47
   7mg/m3,   9mg/m3,2020-02-06 12:21:52
   8mg/m3,   9mg/m3,2020-02-06 12:21:57
   7mg/m3,   8mg/m3,2020-02-06 12:22:02
   7mg/m3,   8mg/m3,2020-02-06 12:22:07
   9mg/m3,  10mg/m3,2020-02-06 12:22:12
  10mg/m3,  11mg/m3,2020-02-06 12:22:17
   8mg/m3,   9mg/m3,2020-02-06 12:22:22
   9mg/m3,  10mg/m3,2020-02-06 12:22:27
   9mg/m3,  10mg/m3,2020-02-06 12:22:32
   8mg/m3,   9mg/m3,2020-02-06 12:22:37
   8mg/m3,   9mg/m3,2020-02-06 12:22:42
   8mg/m3,   9mg/m3,2020-02-06 12:22:47
   8mg/m3,   9mg/m3,2020-02-06 12:22:52
   9mg/m3,  10mg/m3,2020-02-06 12:22:57
   9mg/m3,  10mg/m3,2020-02-06 12:23:02
   9mg/m3,  10mg/m3,2020-02-06 12:23:07
   9mg/m3,  10mg/m3,2020-02-06 12:23:12
   8mg/m3,   9mg/m3,2020-02-06 12:23:17
   8mg/m3,   9mg/m3,2020-02-06 12:23:22
   7mg/m3,   8mg/m3,2020-02-06 12:23:27
   6mg/m3,   7mg/m3,2020-02-06 12:23:32
   5mg/m3,   6mg/m3,2020-02-06 12:23:37
   7mg/m3,   8mg/m3,2020-02-06 12:23:42
   7mg/m3,   8mg/m3,2020-02-06 12:23:47
   7mg/m3,   8mg/m3,2020-02-06 12:23:52
   7mg/m3,   8mg/m3,2020-02-06 12:23:57
   9mg/m3,  10mg/m3,2020-02-06 12:24:02
   9mg/m3,  10mg/m3,2020-02-06 12:24:07
   8mg/m3,  10mg/m3,2020-02-06 12:24:12
   9mg/m3,  10mg/m3,2020-02-06 12:24:17
  10mg/m3,  11mg/m3,2020-02-06 12:24:22
  11mg/m3,  13mg/m3,2020-02-06 12:24:27
  11mg/m3,  12mg/m3,2020-02-06 12:24:32
  12mg/m3,  13mg/m3,2020-02-06 12:24:37
  13mg/m3,  14mg/m3,2020-02-06 12:24:42
  11mg/m3,  12mg/m3,2020-02-06 12:24:47
  10mg/m3,  11mg/m3,2020-02-06 12:24:52
   9mg/m3,  10mg/m3,2020-02-06 12:24:57
   8mg/m3,   9mg/m3,2020-02-06 12:25:02
   6mg/m3,   9mg/m3,2020-02-06 12:25:07
   6mg/m3,   8mg/m3,2020-02-06 12:25:12
   6mg/m3,   9mg/m3,2020-02-06 12:25:17
   6mg/m3,   8mg/m3,2020-02-06 12:25:22
   6mg/m3,   8mg/m3,2020-02-06 12:25:27
   6mg/m3,   7mg/m3,2020-02-06 12:25:32
   6mg/m3,   7mg/m3,2020-02-06 12:25:37
   7mg/m3,  10mg/m3,2020-02-06 12:25:42
   8mg/m3,  11mg/m3,2020-02-06 12:25:47
  10mg/m3,  13mg/m3,2020-02-06 12:25:52
  10mg/m3,  12mg/m3,2020-02-06 12:25:57
  10mg/m3,  11mg/m3,2020-02-06 12:26:02
   8mg/m3,   9mg/m3,2020-02-06 12:26:07
   9mg/m3,  10mg/m3,2020-02-06 12:26:12
   8mg/m3,   9mg/m3,2020-02-06 12:26:17
   8mg/m3,  10mg/m3,2020-02-06 12:26:22
   9mg/m3,  12mg/m3,2020-02-06 12:26:27
   9mg/m3,  11mg/m3,2020-02-06 12:26:32
  10mg/m3,  12mg/m3,2020-02-06 12:26:37
  10mg/m3,  11mg/m3,2020-02-06 12:26:42
   9mg/m3,  10mg/m3,2020-02-06 12:26:47
  11mg/m3,  12mg/m3,2020-02-06 12:26:52
  10mg/m3,  11mg/m3,2020-02-06 12:26:57
  10mg/m3,  11mg/m3,2020-02-06 12:27:02
  11mg/m3,  12mg/m3,2020-02-06 12:27:07
  10mg/m3,  11mg/m3,2020-02-06 12:27:12
  11mg/m3,  12mg/m3,2020-02-06 12:27:17
  10mg/m3,  11mg/m3,2020-02-06 12:27:22
  10mg/m3,  11mg/m3,2020-02-06 12:27:27
   7mg/m3,   8mg/m3,2020-02-06 12:27:32
   7mg/m3,   8mg/m3,2020-02-06 12:27:37
   5mg/m3,   6mg/m3,2020-02-06 12:27:42
   6mg/m3,   8mg/m3,2020-02-06 12:27:47
   5mg/m3,   7mg/m3,2020-02-06 12:27:52
   7mg/m3,   8mg/m3,2020-02-06 12:27:57
   7mg/m3,   9mg/m3,2020-02-06 12:28:02
   7mg/m3,   8mg/m3,2020-02-06 12:28:07
   7mg/m3,   8mg/m3,2020-02-06 12:28:12
   7mg/m3,   8mg/m3,2020-02-06 12:28:17
   6mg/m3,   7mg/m3,2020-02-06 12:28:22
   7mg/m3,   8mg/m3,2020-02-06 12:28:27
   6mg/m3,   8mg/m3,2020-02-06 12:28:32
   7mg/m3,   9mg/m3,2020-02-06 12:28:37
   8mg/m3,  10mg/m3,2020-02-06 12:28:42
   7mg/m3,   9mg/m3,2020-02-06 12:28:47
   9mg/m3,  11mg/m3,2020-02-06 12:28:52
  10mg/m3,  12mg/m3,2020-02-06 12:28:57
  11mg/m3,  12mg/m3,2020-02-06 12:29:02
  12mg/m3,  13mg/m3,2020-02-06 12:29:07
  11mg/m3,  12mg/m3,2020-02-06 12:29:12
  11mg/m3,  12mg/m3,2020-02-06 12:29:17
  12mg/m3,  13mg/m3,2020-02-06 12:29:22
  10mg/m3,  11mg/m3,2020-02-06 12:29:27
   7mg/m3,   8mg/m3,2020-02-06 12:29:32
   8mg/m3,   9mg/m3,2020-02-06 12:29:37
   8mg/m3,   9mg/m3,2020-02-06 12:29:42
   6mg/m3,   7mg/m3,2020-02-06 12:29:47
   7mg/m3,   8mg/m3,2020-02-06 12:29:52
   7mg/m3,   8mg/m3,2020-02-06 12:29:57
   7mg/m3,   8mg/m3,2020-02-06 12:30:02
   8mg/m3,   9mg/m3,2020-02-06 12:30:07
   7mg/m3,   8mg/m3,2020-02-06 12:30:12
   7mg/m3,   8mg/m3,2020-02-06 12:30:17
   7mg/m3,   8mg/m3,2020-02-06 12:30:22
   8mg/m3,   9mg/m3,2020-02-06 12:30:27
   7mg/m3,   8mg/m3,2020-02-06 12:30:32
   6mg/m3,   7mg/m3,2020-02-06 12:30:37
   7mg/m3,   9mg/m3,2020-02-06 12:30:42
   7mg/m3,   8mg/m3,2020-02-06 12:30:47
   7mg/m3,   8mg/m3,2020-02-06 12:30:52
   7mg/m3,   9mg/m3,2020-02-06 12:30:57
   7mg/m3,  10mg/m3,2020-02-06 12:31:02
   6mg/m3,   8mg/m3,2020-02-06 12:31:07
   5mg/m3,   8mg/m3,2020-02-06 12:31:12
   7mg/m3,   9mg/m3,2020-02-06 12:31:17
   5mg/m3,   8mg/m3,2020-02-06 12:31:22
   8mg/m3,   9mg/m3,2020-02-06 12:31:27
   8mg/m3,   9mg/m3,2020-02-06 12:31:32
   9mg/m3,  10mg/m3,2020-02-06 12:31:37
   9mg/m3,  10mg/m3,2020-02-06 12:31:42
   9mg/m3,  10mg/m3,2020-02-06 12:31:47
   8mg/m3,   9mg/m3,2020-02-06 12:31:52
   6mg/m3,   8mg/m3,2020-02-06 12:31:57
   6mg/m3,  10mg/m3,2020-02-06 12:32:02
   6mg/m3,   9mg/m3,2020-02-06 12:32:07
   6mg/m3,  11mg/m3,2020-02-06 12:32:12
   7mg/m3,  12mg/m3,2020-02-06 12:32:17
   7mg/m3,   9mg/m3,2020-02-06 12:32:22
   8mg/m3,   9mg/m3,2020-02-06 12:32:27
   8mg/m3,  11mg/m3,2020-02-06 12:32:32
   8mg/m3,  12mg/m3,2020-02-06 12:32:37
   8mg/m3,  10mg/m3,2020-02-06 12:32:42
   8mg/m3,   9mg/m3,2020-02-06 12:32:47
   8mg/m3,   9mg/m3,2020-02-06 12:32:52
   7mg/m3,   8mg/m3,2020-02-06 12:32:57
   7mg/m3,   8mg/m3,2020-02-06 12:33:02
   9mg/m3,  10mg/m3,2020-02-06 12:33:07
   8mg/m3,   9mg/m3,2020-02-06 12:33:12
  10mg/m3,  11mg/m3,2020-02-06 12:33:17
   8mg/m3,  11mg/m3,2020-02-06 12:33:22
   7mg/m3,  11mg/m3,2020-02-06 12:33:27
   9mg/m3,  13mg/m3,2020-02-06 12:33:32
   8mg/m3,  10mg/m3,2020-02-06 12:33:37
   7mg/m3,  10mg/m3,2020-02-06 12:33:42
   6mg/m3,   7mg/m3,2020-02-06 12:33:47
   6mg/m3,   7mg/m3,2020-02-06 12:33:52
   5mg/m3,   6mg/m3,2020-02-06 12:33:57
   5mg/m3,   6mg/m3,2020-02-06 12:34:02
   5mg/m3,   6mg/m3,2020-02-06 12:34:07
   5mg/m3,   6mg/m3,2020-02-06 12:34:12
   8mg/m3,  10mg/m3,2020-02-06 12:34:17
   8mg/m3,  10mg/m3,2020-02-06 12:34:22
   8mg/m3,  11mg/m3,2020-02-06 12:34:27
   7mg/m3,   9mg/m3,2020-02-06 12:34:32
   7mg/m3,  10mg/m3,2020-02-06 12:34:37
   8mg/m3,  10mg/m3,2020-02-06 12:34:42
   7mg/m3,   8mg/m3,2020-02-06 12:34:47
   7mg/m3,   8mg/m3,2020-02-06 12:34:52
   8mg/m3,  10mg/m3,2020-02-06 12:34:57
   8mg/m3,   9mg/m3,2020-02-06 12:35:02
   7mg/m3,   8mg/m3,2020-02-06 12:35:07
   6mg/m3,   7mg/m3,2020-02-06 12:35:12
   6mg/m3,   7mg/m3,2020-02-06 12:35:17
   8mg/m3,   9mg/m3,2020-02-06 12:35:22
   9mg/m3,  10mg/m3,2020-02-06 12:35:27
  10mg/m3,  11mg/m3,2020-02-06 12:35:32
  11mg/m3,  12mg/m3,2020-02-06 12:35:37
  10mg/m3,  11mg/m3,2020-02-06 12:35:42
  10mg/m3,  11mg/m3,2020-02-06 12:35:47
  10mg/m3,  11mg/m3,2020-02-06 12:35:52
   9mg/m3,  13mg/m3,2020-02-06 12:35:57
   9mg/m3,  13mg/m3,2020-02-06 12:36:02
   9mg/m3,  12mg/m3,2020-02-06 12:36:07
   7mg/m3,  10mg/m3,2020-02-06 12:36:12
   7mg/m3,  10mg/m3,2020-02-06 12:36:17
   6mg/m3,   7mg/m3,2020-02-06 12:36:22
   7mg/m3,   8mg/m3,2020-02-06 12:36:27
   6mg/m3,   7mg/m3,2020-02-06 12:36:32
   8mg/m3,   9mg/m3,2020-02-06 12:36:37
   6mg/m3,   7mg/m3,2020-02-06 12:36:42
   6mg/m3,   7mg/m3,2020-02-06 12:36:47
   9mg/m3,  10mg/m3,2020-02-06 12:36:52
  11mg/m3,  12mg/m3,2020-02-06 12:36:57
   7mg/m3,   8mg/m3,2020-02-06 12:37:02
   7mg/m3,   8mg/m3,2020-02-06 12:37:07
   9mg/m3,  10mg/m3,2020-02-06 12:37:12
   9mg/m3,  10mg/m3,2020-02-06 12:37:17
  10mg/m3,  11mg/m3,2020-02-06 12:37:22
   9mg/m3,  10mg/m3,2020-02-06 12:37:27
   9mg/m3,  10mg/m3,2020-02-06 12:37:32
   8mg/m3,   9mg/m3,2020-02-06 12:37:37
   7mg/m3,   8mg/m3,2020-02-06 12:37:42
   7mg/m3,   8mg/m3,2020-02-06 12:37:47
   7mg/m3,   8mg/m3,2020-02-06 12:37:52
   7mg/m3,   9mg/m3,2020-02-06 12:37:57
   8mg/m3,   9mg/m3,2020-02-06 12:38:02
   9mg/m3,  10mg/m3,2020-02-06 12:38:07
   9mg/m3,  11mg/m3,2020-02-06 12:38:12
   7mg/m3,  11mg/m3,2020-02-06 12:38:17
   8mg/m3,  10mg/m3,2020-02-06 12:38:22
