Temp,Humi,Date&Time
 33.6¡æ, 61.6%RH,2020-02-06 11:19:39
 33.6¡æ, 61.6%RH,2020-02-06 11:19:44
 33.6¡æ, 61.6%RH,2020-02-06 11:19:49
 33.6¡æ, 61.6%RH,2020-02-06 11:19:54
 33.6¡æ, 61.6%RH,2020-02-06 11:19:59
 33.6¡æ, 61.6%RH,2020-02-06 11:20:04
 33.6¡æ, 61.6%RH,2020-02-06 11:20:09
 33.5¡æ, 61.1%RH,2020-02-06 11:20:14
 33.5¡æ, 61.2%RH,2020-02-06 11:20:19
 33.5¡æ, 61.6%RH,2020-02-06 11:20:25
 33.5¡æ, 61.6%RH,2020-02-06 11:20:30
 33.5¡æ, 61.5%RH,2020-02-06 11:20:35
 33.6¡æ, 61.5%RH,2020-02-06 11:20:40
 33.6¡æ, 61.5%RH,2020-02-06 11:20:45
 33.6¡æ, 61.5%RH,2020-02-06 11:20:50
 33.6¡æ, 61.5%RH,2020-02-06 11:20:55
 33.6¡æ, 61.5%RH,2020-02-06 11:21:00
 33.6¡æ, 61.5%RH,2020-02-06 11:21:05
 33.6¡æ, 61.5%RH,2020-02-06 11:21:10
 33.6¡æ, 61.5%RH,2020-02-06 11:21:15
 33.6¡æ, 61.5%RH,2020-02-06 11:21:20
 33.6¡æ, 61.5%RH,2020-02-06 11:21:25
 33.6¡æ, 61.5%RH,2020-02-06 11:21:30
 33.6¡æ, 61.5%RH,2020-02-06 11:21:35
 33.6¡æ, 61.5%RH,2020-02-06 11:21:40
 33.6¡æ, 61.5%RH,2020-02-06 11:21:45
 33.6¡æ, 61.5%RH,2020-02-06 11:21:50
 33.6¡æ, 61.5%RH,2020-02-06 11:21:55
 33.6¡æ, 61.5%RH,2020-02-06 11:22:00
 33.6¡æ, 61.5%RH,2020-02-06 11:22:05
 33.6¡æ, 61.5%RH,2020-02-06 11:22:10
 33.6¡æ, 61.5%RH,2020-02-06 11:22:15
 33.6¡æ, 61.5%RH,2020-02-06 11:22:20
 33.6¡æ, 61.4%RH,2020-02-06 11:22:25
 33.6¡æ, 61.4%RH,2020-02-06 11:22:30
 33.6¡æ, 61.4%RH,2020-02-06 11:22:35
 33.6¡æ, 61.4%RH,2020-02-06 11:22:40
 33.7¡æ, 61.4%RH,2020-02-06 11:22:45
 33.7¡æ, 61.4%RH,2020-02-06 11:22:50
 33.7¡æ, 61.4%RH,2020-02-06 11:22:55
 33.7¡æ, 61.4%RH,2020-02-06 11:23:00
 33.7¡æ, 61.4%RH,2020-02-06 11:23:05
 33.7¡æ, 61.4%RH,2020-02-06 11:23:10
 33.7¡æ, 61.4%RH,2020-02-06 11:23:15
 33.7¡æ, 61.4%RH,2020-02-06 11:23:20
 33.7¡æ, 61.4%RH,2020-02-06 11:23:25
 33.7¡æ, 61.4%RH,2020-02-06 11:23:30
 33.7¡æ, 61.5%RH,2020-02-06 11:23:35
 33.7¡æ, 61.5%RH,2020-02-06 11:23:40
 33.7¡æ, 61.5%RH,2020-02-06 11:23:45
 33.7¡æ, 61.6%RH,2020-02-06 11:23:50
 33.7¡æ, 61.7%RH,2020-02-06 11:23:55
 33.7¡æ, 61.7%RH,2020-02-06 11:24:00
 33.7¡æ, 61.8%RH,2020-02-06 11:24:05
 33.7¡æ, 61.8%RH,2020-02-06 11:24:10
 33.7¡æ, 61.9%RH,2020-02-06 11:24:15
 33.7¡æ, 61.9%RH,2020-02-06 11:24:20
 33.7¡æ, 61.9%RH,2020-02-06 11:24:25
 33.7¡æ, 62.0%RH,2020-02-06 11:24:30
 33.7¡æ, 62.1%RH,2020-02-06 11:24:35
 33.8¡æ, 62.1%RH,2020-02-06 11:24:40
 33.8¡æ, 62.2%RH,2020-02-06 11:24:45
 33.8¡æ, 62.2%RH,2020-02-06 11:24:50
 33.8¡æ, 62.2%RH,2020-02-06 11:24:55
 33.8¡æ, 62.2%RH,2020-02-06 11:25:00
 33.8¡æ, 62.2%RH,2020-02-06 11:25:05
 33.8¡æ, 62.2%RH,2020-02-06 11:25:10
 33.8¡æ, 62.2%RH,2020-02-06 11:25:15
 33.8¡æ, 62.2%RH,2020-02-06 11:25:20
 33.8¡æ, 62.3%RH,2020-02-06 11:25:25
 33.8¡æ, 62.3%RH,2020-02-06 11:25:30
 33.8¡æ, 62.3%RH,2020-02-06 11:25:35
 33.8¡æ, 62.4%RH,2020-02-06 11:25:40
 33.8¡æ, 62.4%RH,2020-02-06 11:25:45
 33.8¡æ, 62.5%RH,2020-02-06 11:25:50
 33.8¡æ, 62.5%RH,2020-02-06 11:25:55
 33.8¡æ, 62.9%RH,2020-02-06 11:26:00
 33.6¡æ, 63.1%RH,2020-02-06 11:26:05
 33.6¡æ, 63.1%RH,2020-02-06 11:26:10
 33.6¡æ, 63.0%RH,2020-02-06 11:26:15
 33.4¡æ, 62.5%RH,2020-02-06 11:26:20
 33.4¡æ, 62.6%RH,2020-02-06 11:26:25
 33.5¡æ, 63.2%RH,2020-02-06 11:26:30
 33.5¡æ, 63.3%RH,2020-02-06 11:26:35
 33.6¡æ, 63.2%RH,2020-02-06 11:26:40
 33.6¡æ, 62.5%RH,2020-02-06 11:26:45
 33.6¡æ, 62.5%RH,2020-02-06 11:26:50
 33.6¡æ, 62.9%RH,2020-02-06 11:26:55
 33.6¡æ, 63.0%RH,2020-02-06 11:27:00
 33.6¡æ, 62.9%RH,2020-02-06 11:27:05
 33.6¡æ, 62.8%RH,2020-02-06 11:27:10
 33.6¡æ, 62.7%RH,2020-02-06 11:27:15
 33.6¡æ, 62.7%RH,2020-02-06 11:27:20
 33.6¡æ, 62.6%RH,2020-02-06 11:27:25
 33.6¡æ, 62.5%RH,2020-02-06 11:27:30
 33.5¡æ, 62.0%RH,2020-02-06 11:27:35
 33.5¡æ, 62.4%RH,2020-02-06 11:27:40
 33.6¡æ, 62.5%RH,2020-02-06 11:27:45
 33.6¡æ, 62.5%RH,2020-02-06 11:27:50
 33.6¡æ, 62.4%RH,2020-02-06 11:27:55
 33.6¡æ, 62.3%RH,2020-02-06 11:28:00
 33.6¡æ, 62.4%RH,2020-02-06 11:28:05
 33.6¡æ, 62.4%RH,2020-02-06 11:28:10
 33.6¡æ, 62.4%RH,2020-02-06 11:28:15
 33.6¡æ, 62.4%RH,2020-02-06 11:28:20
 33.6¡æ, 62.4%RH,2020-02-06 11:28:25
 33.6¡æ, 62.4%RH,2020-02-06 11:28:30
 33.6¡æ, 62.4%RH,2020-02-06 11:28:35
 33.5¡æ, 62.3%RH,2020-02-06 11:28:40
 33.5¡æ, 62.3%RH,2020-02-06 11:28:45
 33.5¡æ, 62.3%RH,2020-02-06 11:28:50
 33.5¡æ, 62.3%RH,2020-02-06 11:28:55
 33.5¡æ, 62.3%RH,2020-02-06 11:29:00
 33.5¡æ, 62.3%RH,2020-02-06 11:29:05
 33.5¡æ, 62.3%RH,2020-02-06 11:29:10
 33.5¡æ, 62.3%RH,2020-02-06 11:29:15
 33.5¡æ, 62.3%RH,2020-02-06 11:29:20
 33.5¡æ, 62.3%RH,2020-02-06 11:29:25
 33.5¡æ, 62.3%RH,2020-02-06 11:29:30
 33.5¡æ, 62.3%RH,2020-02-06 11:29:35
 33.5¡æ, 62.3%RH,2020-02-06 11:29:40
 33.5¡æ, 62.3%RH,2020-02-06 11:29:45
 33.5¡æ, 62.3%RH,2020-02-06 11:29:50
 33.5¡æ, 62.2%RH,2020-02-06 11:29:55
 33.5¡æ, 62.2%RH,2020-02-06 11:30:00
 33.5¡æ, 62.2%RH,2020-02-06 11:30:05
 33.5¡æ, 62.3%RH,2020-02-06 11:30:10
 33.5¡æ, 62.2%RH,2020-02-06 11:30:15
 33.5¡æ, 62.2%RH,2020-02-06 11:30:20
 33.5¡æ, 62.2%RH,2020-02-06 11:30:25
 33.5¡æ, 62.3%RH,2020-02-06 11:30:30
 33.4¡æ, 62.3%RH,2020-02-06 11:30:35
 33.4¡æ, 62.3%RH,2020-02-06 11:30:40
 33.4¡æ, 62.4%RH,2020-02-06 11:30:45
 33.4¡æ, 62.4%RH,2020-02-06 11:30:50
 33.4¡æ, 62.4%RH,2020-02-06 11:30:55
 33.4¡æ, 62.4%RH,2020-02-06 11:31:00
 33.4¡æ, 62.4%RH,2020-02-06 11:31:05
 33.4¡æ, 62.4%RH,2020-02-06 11:31:10
 33.4¡æ, 62.5%RH,2020-02-06 11:31:15
 33.4¡æ, 62.5%RH,2020-02-06 11:31:20
 33.4¡æ, 62.5%RH,2020-02-06 11:31:25
 33.4¡æ, 62.5%RH,2020-02-06 11:31:30
 33.4¡æ, 62.6%RH,2020-02-06 11:31:35
 33.4¡æ, 62.6%RH,2020-02-06 11:31:40
 33.4¡æ, 62.5%RH,2020-02-06 11:31:45
 33.4¡æ, 62.6%RH,2020-02-06 11:31:50
 33.4¡æ, 62.6%RH,2020-02-06 11:31:55
 33.4¡æ, 62.6%RH,2020-02-06 11:32:00
 33.4¡æ, 62.6%RH,2020-02-06 11:32:05
 33.4¡æ, 62.7%RH,2020-02-06 11:32:10
 33.4¡æ, 62.7%RH,2020-02-06 11:32:15
 33.4¡æ, 62.7%RH,2020-02-06 11:32:20
 33.4¡æ, 62.8%RH,2020-02-06 11:32:25
 33.4¡æ, 62.8%RH,2020-02-06 11:32:30
 33.4¡æ, 62.9%RH,2020-02-06 11:32:35
 33.4¡æ, 62.9%RH,2020-02-06 11:32:40
 33.4¡æ, 62.9%RH,2020-02-06 11:32:45
 33.4¡æ, 62.9%RH,2020-02-06 11:32:50
 33.4¡æ, 62.9%RH,2020-02-06 11:32:55
 33.4¡æ, 62.9%RH,2020-02-06 11:33:00
 33.4¡æ, 62.9%RH,2020-02-06 11:33:05
 33.4¡æ, 62.9%RH,2020-02-06 11:33:10
 33.4¡æ, 63.0%RH,2020-02-06 11:33:15
 33.4¡æ, 63.0%RH,2020-02-06 11:33:20
 33.4¡æ, 63.0%RH,2020-02-06 11:33:25
 33.4¡æ, 63.0%RH,2020-02-06 11:33:30
 33.4¡æ, 63.0%RH,2020-02-06 11:33:35
 33.4¡æ, 63.0%RH,2020-02-06 11:33:40
 33.4¡æ, 62.9%RH,2020-02-06 11:33:45
 33.4¡æ, 62.9%RH,2020-02-06 11:33:50
 33.2¡æ, 63.2%RH,2020-02-06 11:33:55
 33.2¡æ, 63.0%RH,2020-02-06 11:34:00
 33.2¡æ, 63.3%RH,2020-02-06 11:34:05
 33.2¡æ, 63.3%RH,2020-02-06 11:34:10
 33.3¡æ, 63.3%RH,2020-02-06 11:34:15
 33.3¡æ, 63.3%RH,2020-02-06 11:34:20
 33.3¡æ, 63.3%RH,2020-02-06 11:34:25
 33.3¡æ, 63.3%RH,2020-02-06 11:34:30
 33.3¡æ, 63.3%RH,2020-02-06 11:34:35
 33.3¡æ, 63.3%RH,2020-02-06 11:34:40
 33.3¡æ, 63.3%RH,2020-02-06 11:34:45
 33.3¡æ, 63.3%RH,2020-02-06 11:34:50
 33.3¡æ, 63.6%RH,2020-02-06 11:34:55
 33.2¡æ, 63.6%RH,2020-02-06 11:35:00
 33.2¡æ, 63.2%RH,2020-02-06 11:35:05
 33.2¡æ, 63.5%RH,2020-02-06 11:35:10
 33.2¡æ, 63.4%RH,2020-02-06 11:35:15
 33.2¡æ, 63.5%RH,2020-02-06 11:35:20
 33.2¡æ, 63.4%RH,2020-02-06 11:35:25
 33.1¡æ, 63.0%RH,2020-02-06 11:35:30
 33.1¡æ, 63.3%RH,2020-02-06 11:35:35
 33.2¡æ, 63.5%RH,2020-02-06 11:35:40
 33.2¡æ, 63.6%RH,2020-02-06 11:35:46
 33.2¡æ, 63.6%RH,2020-02-06 11:35:51
 33.2¡æ, 63.4%RH,2020-02-06 11:35:56
 33.2¡æ, 63.5%RH,2020-02-06 11:36:01
 33.2¡æ, 63.4%RH,2020-02-06 11:36:06
 33.2¡æ, 63.3%RH,2020-02-06 11:36:11
 33.2¡æ, 62.4%RH,2020-02-06 11:36:16
 33.2¡æ, 63.1%RH,2020-02-06 11:36:21
 33.2¡æ, 63.3%RH,2020-02-06 11:36:26
 33.2¡æ, 63.3%RH,2020-02-06 11:36:31
 33.2¡æ, 63.2%RH,2020-02-06 11:36:36
 33.2¡æ, 63.2%RH,2020-02-06 11:36:41
 33.2¡æ, 63.1%RH,2020-02-06 11:36:46
 33.2¡æ, 63.0%RH,2020-02-06 11:36:51
 33.3¡æ, 63.0%RH,2020-02-06 11:36:56
 33.2¡æ, 62.4%RH,2020-02-06 11:37:01
 33.2¡æ, 62.8%RH,2020-02-06 11:37:06
 33.2¡æ, 62.7%RH,2020-02-06 11:37:11
 33.2¡æ, 62.9%RH,2020-02-06 11:37:16
 33.2¡æ, 63.0%RH,2020-02-06 11:37:21
 33.2¡æ, 63.0%RH,2020-02-06 11:37:26
 33.2¡æ, 63.0%RH,2020-02-06 11:37:31
 33.2¡æ, 63.0%RH,2020-02-06 11:37:36
 33.2¡æ, 63.0%RH,2020-02-06 11:37:41
 33.1¡æ, 62.4%RH,2020-02-06 11:37:46
 33.1¡æ, 62.3%RH,2020-02-06 11:37:51
 33.1¡æ, 63.0%RH,2020-02-06 11:37:56
 33.1¡æ, 63.0%RH,2020-02-06 11:38:01
 33.1¡æ, 63.0%RH,2020-02-06 11:38:06
 33.1¡æ, 63.0%RH,2020-02-06 11:38:11
 33.1¡æ, 63.0%RH,2020-02-06 11:38:16
 33.1¡æ, 63.0%RH,2020-02-06 11:38:21
 33.2¡æ, 62.9%RH,2020-02-06 11:38:26
 33.2¡æ, 62.8%RH,2020-02-06 11:38:31
 33.2¡æ, 62.8%RH,2020-02-06 11:38:36
 33.2¡æ, 62.7%RH,2020-02-06 11:38:41
 33.2¡æ, 62.7%RH,2020-02-06 11:38:46
 33.2¡æ, 62.6%RH,2020-02-06 11:38:51
 33.2¡æ, 62.6%RH,2020-02-06 11:38:56
 33.2¡æ, 62.6%RH,2020-02-06 11:39:01
 33.2¡æ, 62.5%RH,2020-02-06 11:39:06
 33.2¡æ, 62.5%RH,2020-02-06 11:39:11
 33.2¡æ, 62.5%RH,2020-02-06 11:39:16
 33.2¡æ, 62.5%RH,2020-02-06 11:39:21
 33.2¡æ, 62.5%RH,2020-02-06 11:39:26
 33.2¡æ, 62.5%RH,2020-02-06 11:39:31
 33.2¡æ, 62.5%RH,2020-02-06 11:39:36
 33.2¡æ, 62.5%RH,2020-02-06 11:39:41
 33.2¡æ, 62.5%RH,2020-02-06 11:39:46
 33.1¡æ, 62.5%RH,2020-02-06 11:39:50
 33.1¡æ, 62.5%RH,2020-02-06 11:39:55
 33.1¡æ, 62.5%RH,2020-02-06 11:40:00
 33.1¡æ, 62.6%RH,2020-02-06 11:40:05
 33.1¡æ, 62.6%RH,2020-02-06 11:40:10
 33.1¡æ, 62.6%RH,2020-02-06 11:40:15
 33.1¡æ, 62.6%RH,2020-02-06 11:40:20
 33.1¡æ, 62.6%RH,2020-02-06 11:40:25
 33.1¡æ, 62.6%RH,2020-02-06 11:40:30
 33.2¡æ, 62.6%RH,2020-02-06 11:40:35
 33.2¡æ, 62.6%RH,2020-02-06 11:40:40
 33.2¡æ, 62.5%RH,2020-02-06 11:40:45
 33.2¡æ, 62.5%RH,2020-02-06 11:40:50
 33.2¡æ, 62.5%RH,2020-02-06 11:40:55
 33.2¡æ, 62.4%RH,2020-02-06 11:41:00
 33.2¡æ, 62.4%RH,2020-02-06 11:41:05
 33.2¡æ, 62.4%RH,2020-02-06 11:41:10
 33.2¡æ, 62.3%RH,2020-02-06 11:41:15
 33.2¡æ, 62.3%RH,2020-02-06 11:41:20
 33.2¡æ, 62.3%RH,2020-02-06 11:41:26
 33.2¡æ, 62.3%RH,2020-02-06 11:41:31
 33.1¡æ, 62.3%RH,2020-02-06 11:41:36
 33.1¡æ, 62.3%RH,2020-02-06 11:41:41
 33.1¡æ, 62.4%RH,2020-02-06 11:41:46
 33.1¡æ, 62.4%RH,2020-02-06 11:41:51
 33.1¡æ, 62.4%RH,2020-02-06 11:41:56
 33.1¡æ, 62.4%RH,2020-02-06 11:42:01
 33.1¡æ, 62.4%RH,2020-02-06 11:42:06
 33.1¡æ, 62.4%RH,2020-02-06 11:42:11
 33.1¡æ, 62.3%RH,2020-02-06 11:42:16
 33.1¡æ, 62.3%RH,2020-02-06 11:42:21
 33.1¡æ, 62.4%RH,2020-02-06 11:42:26
 33.1¡æ, 62.4%RH,2020-02-06 11:42:31
 33.1¡æ, 62.4%RH,2020-02-06 11:42:36
 33.1¡æ, 62.3%RH,2020-02-06 11:42:41
 33.1¡æ, 62.2%RH,2020-02-06 11:42:46
 33.1¡æ, 62.0%RH,2020-02-06 11:42:51
 33.1¡æ, 62.4%RH,2020-02-06 11:42:56
 33.1¡æ, 62.5%RH,2020-02-06 11:43:01
 33.1¡æ, 62.5%RH,2020-02-06 11:43:06
 33.1¡æ, 62.5%RH,2020-02-06 11:43:11
 33.1¡æ, 62.5%RH,2020-02-06 11:43:16
 33.0¡æ, 62.5%RH,2020-02-06 11:43:21
 32.9¡æ, 62.6%RH,2020-02-06 11:43:26
 33.0¡æ, 62.7%RH,2020-02-06 11:43:31
 33.0¡æ, 62.8%RH,2020-02-06 11:43:36
 33.0¡æ, 62.8%RH,2020-02-06 11:43:41
 33.0¡æ, 62.8%RH,2020-02-06 11:43:46
 33.0¡æ, 62.9%RH,2020-02-06 11:43:51
 32.9¡æ, 62.8%RH,2020-02-06 11:43:56
 32.8¡æ, 63.1%RH,2020-02-06 11:44:01
 32.9¡æ, 63.2%RH,2020-02-06 11:44:06
 32.9¡æ, 63.3%RH,2020-02-06 11:44:11
 32.9¡æ, 63.2%RH,2020-02-06 11:44:16
 32.9¡æ, 63.2%RH,2020-02-06 11:44:21
 33.0¡æ, 63.2%RH,2020-02-06 11:44:26
 33.0¡æ, 63.1%RH,2020-02-06 11:44:31
 33.0¡æ, 63.1%RH,2020-02-06 11:44:36
 33.0¡æ, 63.1%RH,2020-02-06 11:44:41
 33.0¡æ, 63.1%RH,2020-02-06 11:44:46
 33.0¡æ, 63.1%RH,2020-02-06 11:44:51
 33.0¡æ, 63.0%RH,2020-02-06 11:44:56
 33.0¡æ, 63.1%RH,2020-02-06 11:45:01
 33.0¡æ, 63.1%RH,2020-02-06 11:45:06
 33.0¡æ, 63.1%RH,2020-02-06 11:45:11
 33.0¡æ, 63.1%RH,2020-02-06 11:45:16
 33.0¡æ, 63.0%RH,2020-02-06 11:45:21
 33.0¡æ, 63.0%RH,2020-02-06 11:45:26
 33.0¡æ, 63.0%RH,2020-02-06 11:45:31
 33.0¡æ, 63.0%RH,2020-02-06 11:45:36
 33.0¡æ, 63.0%RH,2020-02-06 11:45:41
 33.0¡æ, 63.0%RH,2020-02-06 11:45:46
 33.0¡æ, 63.0%RH,2020-02-06 11:45:51
 33.1¡æ, 63.0%RH,2020-02-06 11:45:56
 33.1¡æ, 63.0%RH,2020-02-06 11:46:01
 33.1¡æ, 63.0%RH,2020-02-06 11:46:06
 33.1¡æ, 62.9%RH,2020-02-06 11:46:11
 33.1¡æ, 62.9%RH,2020-02-06 11:46:16
 33.1¡æ, 62.9%RH,2020-02-06 11:46:21
 33.1¡æ, 62.8%RH,2020-02-06 11:46:26
 33.1¡æ, 62.8%RH,2020-02-06 11:46:31
 33.1¡æ, 62.8%RH,2020-02-06 11:46:36
 33.1¡æ, 62.8%RH,2020-02-06 11:46:41
 33.1¡æ, 62.8%RH,2020-02-06 11:46:46
 33.1¡æ, 62.8%RH,2020-02-06 11:46:51
 33.1¡æ, 62.8%RH,2020-02-06 11:46:56
 33.1¡æ, 62.8%RH,2020-02-06 11:47:01
 33.1¡æ, 62.8%RH,2020-02-06 11:47:06
 33.1¡æ, 62.8%RH,2020-02-06 11:47:11
 33.1¡æ, 62.7%RH,2020-02-06 11:47:16
 33.1¡æ, 62.7%RH,2020-02-06 11:47:21
 33.1¡æ, 62.7%RH,2020-02-06 11:47:26
 33.1¡æ, 62.7%RH,2020-02-06 11:47:31
 33.1¡æ, 62.7%RH,2020-02-06 11:47:36
 33.1¡æ, 62.6%RH,2020-02-06 11:47:41
 33.1¡æ, 62.6%RH,2020-02-06 11:47:46
 33.1¡æ, 62.6%RH,2020-02-06 11:47:51
 33.1¡æ, 62.6%RH,2020-02-06 11:47:56
 33.1¡æ, 62.6%RH,2020-02-06 11:48:01
 33.1¡æ, 62.6%RH,2020-02-06 11:48:06
 33.1¡æ, 62.6%RH,2020-02-06 11:48:11
 33.1¡æ, 62.6%RH,2020-02-06 11:48:16
 33.1¡æ, 62.6%RH,2020-02-06 11:48:21
 33.1¡æ, 62.6%RH,2020-02-06 11:48:26
 33.1¡æ, 62.6%RH,2020-02-06 11:48:31
 33.1¡æ, 62.6%RH,2020-02-06 11:48:36
 33.1¡æ, 62.7%RH,2020-02-06 11:48:41
 33.1¡æ, 62.9%RH,2020-02-06 11:48:46
 33.1¡æ, 62.8%RH,2020-02-06 11:48:51
 33.1¡æ, 62.8%RH,2020-02-06 11:48:56
 33.1¡æ, 62.7%RH,2020-02-06 11:49:01
 33.1¡æ, 62.7%RH,2020-02-06 11:49:06
 33.2¡æ, 62.7%RH,2020-02-06 11:49:11
 33.2¡æ, 62.7%RH,2020-02-06 11:49:16
 33.2¡æ, 62.7%RH,2020-02-06 11:49:21
 33.2¡æ, 62.7%RH,2020-02-06 11:49:26
 33.2¡æ, 62.7%RH,2020-02-06 11:49:31
 33.2¡æ, 62.6%RH,2020-02-06 11:49:36
 33.2¡æ, 62.6%RH,2020-02-06 11:49:41
 33.2¡æ, 62.6%RH,2020-02-06 11:49:46
 33.2¡æ, 62.6%RH,2020-02-06 11:49:51
 33.2¡æ, 62.6%RH,2020-02-06 11:49:56
 33.2¡æ, 62.6%RH,2020-02-06 11:50:01
 33.2¡æ, 62.6%RH,2020-02-06 11:50:06
 33.2¡æ, 62.7%RH,2020-02-06 11:50:11
 33.2¡æ, 62.7%RH,2020-02-06 11:50:16
 33.2¡æ, 62.7%RH,2020-02-06 11:50:21
 33.2¡æ, 62.7%RH,2020-02-06 11:50:26
 33.2¡æ, 62.9%RH,2020-02-06 11:50:31
 33.2¡æ, 62.8%RH,2020-02-06 11:50:36
 33.2¡æ, 62.8%RH,2020-02-06 11:50:41
 33.3¡æ, 62.8%RH,2020-02-06 11:50:46
 33.3¡æ, 62.8%RH,2020-02-06 11:50:51
 33.3¡æ, 62.9%RH,2020-02-06 11:50:56
 33.3¡æ, 62.9%RH,2020-02-06 11:51:01
 33.3¡æ, 62.9%RH,2020-02-06 11:51:06
 33.3¡æ, 62.9%RH,2020-02-06 11:51:11
 33.3¡æ, 62.9%RH,2020-02-06 11:51:16
 33.3¡æ, 62.8%RH,2020-02-06 11:51:21
 33.3¡æ, 62.8%RH,2020-02-06 11:51:26
 33.3¡æ, 62.8%RH,2020-02-06 11:51:31
 33.3¡æ, 62.9%RH,2020-02-06 11:51:36
 33.3¡æ, 62.9%RH,2020-02-06 11:51:41
 33.3¡æ, 62.9%RH,2020-02-06 11:51:46
 33.3¡æ, 62.9%RH,2020-02-06 11:51:51
 33.4¡æ, 62.9%RH,2020-02-06 11:51:56
 33.4¡æ, 62.9%RH,2020-02-06 11:52:01
 33.4¡æ, 63.0%RH,2020-02-06 11:52:06
 33.4¡æ, 62.9%RH,2020-02-06 11:52:11
 33.4¡æ, 62.9%RH,2020-02-06 11:52:16
 33.4¡æ, 62.9%RH,2020-02-06 11:52:21
 33.4¡æ, 62.8%RH,2020-02-06 11:52:26
 33.4¡æ, 62.8%RH,2020-02-06 11:52:31
 33.4¡æ, 62.8%RH,2020-02-06 11:52:36
 33.4¡æ, 62.8%RH,2020-02-06 11:52:41
 33.4¡æ, 62.7%RH,2020-02-06 11:52:46
 33.4¡æ, 62.4%RH,2020-02-06 11:52:51
 33.4¡æ, 62.5%RH,2020-02-06 11:52:56
 33.4¡æ, 62.7%RH,2020-02-06 11:53:01
 33.4¡æ, 62.7%RH,2020-02-06 11:53:06
 33.4¡æ, 62.7%RH,2020-02-06 11:53:11
 33.4¡æ, 62.7%RH,2020-02-06 11:53:16
 33.4¡æ, 62.7%RH,2020-02-06 11:53:21
 33.4¡æ, 62.7%RH,2020-02-06 11:53:26
 33.4¡æ, 62.7%RH,2020-02-06 11:53:31
 33.4¡æ, 62.7%RH,2020-02-06 11:53:36
 33.4¡æ, 62.7%RH,2020-02-06 11:53:41
 33.4¡æ, 62.7%RH,2020-02-06 11:53:46
 33.4¡æ, 62.7%RH,2020-02-06 11:53:51
 33.4¡æ, 62.7%RH,2020-02-06 11:53:56
 33.4¡æ, 62.7%RH,2020-02-06 11:54:01
 33.4¡æ, 62.8%RH,2020-02-06 11:54:06
 33.4¡æ, 62.8%RH,2020-02-06 11:54:11
 33.4¡æ, 62.8%RH,2020-02-06 11:54:16
 33.4¡æ, 62.8%RH,2020-02-06 11:54:21
 33.4¡æ, 62.8%RH,2020-02-06 11:54:26
 33.4¡æ, 62.8%RH,2020-02-06 11:54:31
 33.4¡æ, 62.8%RH,2020-02-06 11:54:36
 33.4¡æ, 62.8%RH,2020-02-06 11:54:41
 33.5¡æ, 62.8%RH,2020-02-06 11:54:46
 33.5¡æ, 62.8%RH,2020-02-06 11:54:51
 33.5¡æ, 62.8%RH,2020-02-06 11:54:56
 33.5¡æ, 62.8%RH,2020-02-06 11:55:01
 33.5¡æ, 62.8%RH,2020-02-06 11:55:06
 33.5¡æ, 62.7%RH,2020-02-06 11:55:11
 33.5¡æ, 62.7%RH,2020-02-06 11:55:16
 33.4¡æ, 62.7%RH,2020-02-06 11:55:21
 33.4¡æ, 62.9%RH,2020-02-06 11:55:26
 33.4¡æ, 62.6%RH,2020-02-06 11:55:31
 33.4¡æ, 62.8%RH,2020-02-06 11:55:36
 33.4¡æ, 62.9%RH,2020-02-06 11:55:41
 33.4¡æ, 62.9%RH,2020-02-06 11:55:46
 33.4¡æ, 62.9%RH,2020-02-06 11:55:51
 33.4¡æ, 62.9%RH,2020-02-06 11:55:56
 33.5¡æ, 62.8%RH,2020-02-06 11:56:01
 33.5¡æ, 62.7%RH,2020-02-06 11:56:06
 33.5¡æ, 62.6%RH,2020-02-06 11:56:11
 33.5¡æ, 62.6%RH,2020-02-06 11:56:16
 33.5¡æ, 62.5%RH,2020-02-06 11:56:21
 33.5¡æ, 62.5%RH,2020-02-06 11:56:26
 33.5¡æ, 62.5%RH,2020-02-06 11:56:31
 33.5¡æ, 62.3%RH,2020-02-06 11:56:36
 33.4¡æ, 62.4%RH,2020-02-06 11:56:41
 33.5¡æ, 62.5%RH,2020-02-06 11:56:46
 33.5¡æ, 62.4%RH,2020-02-06 11:56:51
 33.5¡æ, 62.4%RH,2020-02-06 11:56:56
 33.5¡æ, 62.4%RH,2020-02-06 11:57:01
 33.5¡æ, 62.4%RH,2020-02-06 11:57:06
 33.5¡æ, 62.4%RH,2020-02-06 11:57:11
 33.4¡æ, 62.4%RH,2020-02-06 11:57:16
 33.4¡æ, 62.4%RH,2020-02-06 11:57:21
 33.5¡æ, 62.4%RH,2020-02-06 11:57:26
 33.5¡æ, 62.4%RH,2020-02-06 11:57:31
 33.5¡æ, 62.4%RH,2020-02-06 11:57:36
 33.5¡æ, 62.4%RH,2020-02-06 11:57:41
 33.5¡æ, 62.4%RH,2020-02-06 11:57:46
 33.5¡æ, 62.4%RH,2020-02-06 11:57:51
 33.5¡æ, 62.3%RH,2020-02-06 11:57:56
 33.5¡æ, 62.3%RH,2020-02-06 11:58:01
 33.4¡æ, 62.0%RH,2020-02-06 11:58:06
 33.3¡æ, 61.6%RH,2020-02-06 11:58:11
 33.3¡æ, 61.7%RH,2020-02-06 11:58:16
 33.3¡æ, 62.2%RH,2020-02-06 11:58:21
 33.3¡æ, 62.5%RH,2020-02-06 11:58:26
